order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,in_full,on_time,on_time_in_full,customer_name,city,product_name,category,agreed_delivery_mmm_yy,agreed_delivery_week_no
FAUG81201603,30-Jul-22,789201.0,25891502.0,112.0,01-Aug-22,01-Aug-22,112.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 32
FAUG81201302,31-Jul-22,789201.0,25891201.0,455.0,01-Aug-22,01-Aug-22,455.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,Aug 22,W 32
FAUG81201501,29-Jul-22,789201.0,25891501.0,241.0,01-Aug-22,03-Aug-22,217.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Biscuits 750,Food,Aug 22,W 32
FAUG81201302,31-Jul-22,789201.0,25891102.0,440.0,01-Aug-22,01-Aug-22,440.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,Aug 22,W 32
FAUG84201603,01-Aug-22,789201.0,25891603.0,152.0,04-Aug-22,04-Aug-22,152.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 32
FAUG84201502,03-Aug-22,789201.0,25891502.0,122.0,04-Aug-22,04-Aug-22,122.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 32
FAUG84201601,02-Aug-22,789201.0,25891601.0,133.0,04-Aug-22,04-Aug-22,133.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Aug 22,W 32
FAUG84201502,03-Aug-22,789201.0,25891402.0,298.0,04-Aug-22,04-Aug-22,298.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 32
FAUG84201502,03-Aug-22,789201.0,25891201.0,166.0,04-Aug-22,04-Aug-22,166.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,Aug 22,W 32
FAUG84201501,02-Aug-22,789201.0,25891501.0,212.0,04-Aug-22,03-Aug-22,212.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,Aug 22,W 32
FAUG84201303,01-Aug-22,789201.0,25891303.0,86.0,04-Aug-22,05-Aug-22,77.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Ghee 100,Dairy,Aug 22,W 32
FAUG84201502,03-Aug-22,789201.0,25891403.0,344.0,04-Aug-22,04-Aug-22,310.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 50,Dairy,Aug 22,W 32
FAUG83201403,02-Aug-22,789201.0,25891103.0,492.0,03-Aug-22,03-Aug-22,394.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 100,Dairy,Aug 22,W 32
FAUG83201101,02-Aug-22,789201.0,25891101.0,395.0,03-Aug-22,04-Aug-22,395.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,Aug 22,W 32
FAUG83201202,31-Jul-22,789201.0,25891202.0,108.0,03-Aug-22,06-Aug-22,86.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Butter 250,Dairy,Aug 22,W 32
FAUG83201301,01-Aug-22,789201.0,25891301.0,53.0,03-Aug-22,03-Aug-22,53.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 32
FAUG83201403,02-Aug-22,789201.0,25891201.0,476.0,03-Aug-22,03-Aug-22,452.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 100,Dairy,Aug 22,W 32
FAUG83201501,31-Jul-22,789201.0,25891501.0,152.0,03-Aug-22,03-Aug-22,152.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,Aug 22,W 32
FAUG83201301,01-Aug-22,789201.0,25891102.0,444.0,03-Aug-22,03-Aug-22,444.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,Aug 22,W 32
FAUG83201403,02-Aug-22,789201.0,25891403.0,363.0,03-Aug-22,03-Aug-22,363.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,Aug 22,W 32
FAUG86201303,05-Aug-22,789201.0,25891203.0,339.0,06-Aug-22,06-Aug-22,305.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 500,Dairy,Aug 22,W 32
FAUG86201303,05-Aug-22,789201.0,25891302.0,96.0,06-Aug-22,06-Aug-22,91.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Aug 22,W 32
FAUG86201603,03-Aug-22,789201.0,25891603.0,54.0,06-Aug-22,06-Aug-22,54.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 32
FAUG86201502,03-Aug-22,789201.0,25891502.0,101.0,06-Aug-22,05-Aug-22,96.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 32
FAUG86201202,05-Aug-22,789201.0,25891202.0,174.0,06-Aug-22,08-Aug-22,174.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Butter 250,Dairy,Aug 22,W 32
FAUG86201603,03-Aug-22,789201.0,25891301.0,31.0,06-Aug-22,06-Aug-22,29.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 32
FAUG86201201,04-Aug-22,789201.0,25891201.0,319.0,06-Aug-22,06-Aug-22,303.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 100,Dairy,Aug 22,W 32
FAUG86201603,03-Aug-22,789201.0,25891501.0,188.0,06-Aug-22,06-Aug-22,188.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,Aug 22,W 32
FAUG86201603,03-Aug-22,789201.0,25891602.0,53.0,06-Aug-22,06-Aug-22,53.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,Aug 22,W 32
FAUG86201303,05-Aug-22,789201.0,25891303.0,49.0,06-Aug-22,06-Aug-22,49.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,Aug 22,W 32
FAUG87201501,06-Aug-22,789201.0,25891302.0,85.0,07-Aug-22,07-Aug-22,85.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Aug 22,W 33
FAUG87201601,04-Aug-22,789201.0,25891103.0,491.0,07-Aug-22,07-Aug-22,442.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 100,Dairy,Aug 22,W 33
FAUG87201603,05-Aug-22,789201.0,25891603.0,87.0,07-Aug-22,08-Aug-22,87.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 33
FAUG87201601,04-Aug-22,789201.0,25891502.0,151.0,07-Aug-22,07-Aug-22,151.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 33
FAUG87201602,04-Aug-22,789201.0,25891503.0,233.0,07-Aug-22,09-Aug-22,233.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Aug 22,W 33
FAUG87201601,04-Aug-22,789201.0,25891601.0,109.0,07-Aug-22,07-Aug-22,109.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Aug 22,W 33
FAUG87201402,06-Aug-22,789201.0,25891402.0,282.0,07-Aug-22,09-Aug-22,268.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 33
FAUG87201202,05-Aug-22,789201.0,25891202.0,138.0,07-Aug-22,07-Aug-22,110.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 250,Dairy,Aug 22,W 33
FAUG87201501,06-Aug-22,789201.0,25891201.0,249.0,07-Aug-22,07-Aug-22,249.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,Aug 22,W 33
FAUG87201501,06-Aug-22,789201.0,25891501.0,134.0,07-Aug-22,07-Aug-22,134.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,Aug 22,W 33
FAUG87201602,04-Aug-22,789201.0,25891602.0,194.0,07-Aug-22,09-Aug-22,194.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,Aug 22,W 33
FAUG87201303,04-Aug-22,789201.0,25891303.0,36.0,07-Aug-22,10-Aug-22,36.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,Aug 22,W 33
FAUG89201501,08-Aug-22,789201.0,25891103.0,371.0,09-Aug-22,09-Aug-22,334.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 100,Dairy,Aug 22,W 33
FAUG89201603,06-Aug-22,789201.0,25891603.0,82.0,09-Aug-22,09-Aug-22,82.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 33
FAUG89201503,08-Aug-22,789201.0,25891503.0,122.0,09-Aug-22,10-Aug-22,122.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Aug 22,W 33
FAUG89201603,06-Aug-22,789201.0,25891601.0,173.0,09-Aug-22,09-Aug-22,173.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Aug 22,W 33
FAUG89201101,08-Aug-22,789201.0,25891101.0,338.0,09-Aug-22,11-Aug-22,338.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,Aug 22,W 33
FAUG89201501,08-Aug-22,789201.0,25891202.0,423.0,09-Aug-22,09-Aug-22,423.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 250,Dairy,Aug 22,W 33
FAUG89201501,08-Aug-22,789201.0,25891501.0,151.0,09-Aug-22,09-Aug-22,151.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,Aug 22,W 33
FAUG89201501,08-Aug-22,789201.0,25891403.0,381.0,09-Aug-22,09-Aug-22,381.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,Aug 22,W 33
FAUG813201602,11-Aug-22,789201.0,25891302.0,48.0,13-Aug-22,13-Aug-22,48.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Aug 22,W 33
FAUG813201602,11-Aug-22,789201.0,25891402.0,218.0,13-Aug-22,13-Aug-22,218.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 33
FAUG813201301,10-Aug-22,789201.0,25891101.0,490.0,13-Aug-22,13-Aug-22,490.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,Aug 22,W 33
FAUG813201602,11-Aug-22,789201.0,25891202.0,276.0,13-Aug-22,13-Aug-22,276.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 250,Dairy,Aug 22,W 33
FAUG813201301,10-Aug-22,789201.0,25891301.0,70.0,13-Aug-22,13-Aug-22,70.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 33
FAUG813201602,11-Aug-22,789201.0,25891602.0,79.0,13-Aug-22,13-Aug-22,79.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,Aug 22,W 33
FAUG814201601,12-Aug-22,789201.0,25891203.0,191.0,14-Aug-22,14-Aug-22,153.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Butter 500,Dairy,Aug 22,W 34
FAUG814201601,12-Aug-22,789201.0,25891302.0,58.0,14-Aug-22,14-Aug-22,58.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Aug 22,W 34
FAUG814201503,13-Aug-22,789201.0,25891103.0,438.0,14-Aug-22,13-Aug-22,394.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 100,Dairy,Aug 22,W 34
FAUG814201502,11-Aug-22,789201.0,25891502.0,196.0,14-Aug-22,15-Aug-22,196.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 34
FAUG814201503,13-Aug-22,789201.0,25891503.0,185.0,14-Aug-22,13-Aug-22,185.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Aug 22,W 34
FAUG814201601,12-Aug-22,789201.0,25891601.0,157.0,14-Aug-22,14-Aug-22,157.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Aug 22,W 34
FAUG814201601,12-Aug-22,789201.0,25891402.0,312.0,14-Aug-22,14-Aug-22,312.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 34
FAUG814201601,12-Aug-22,789201.0,25891102.0,452.0,14-Aug-22,14-Aug-22,452.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,Aug 22,W 34
FAUG819201403,17-Aug-22,789201.0,25891302.0,43.0,19-Aug-22,19-Aug-22,43.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Aug 22,W 34
FAUG819201603,16-Aug-22,789201.0,25891603.0,198.0,19-Aug-22,19-Aug-22,178.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 34
FAUG819201603,16-Aug-22,789201.0,25891502.0,176.0,19-Aug-22,19-Aug-22,176.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 34
FAUG819201403,17-Aug-22,789201.0,25891301.0,45.0,19-Aug-22,19-Aug-22,45.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 34
FAUG819201603,16-Aug-22,789201.0,25891602.0,178.0,19-Aug-22,19-Aug-22,178.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,Aug 22,W 34
FAUG819201403,17-Aug-22,789201.0,25891102.0,496.0,19-Aug-22,19-Aug-22,496.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,Aug 22,W 34
FAUG819201403,17-Aug-22,789201.0,25891403.0,450.0,19-Aug-22,19-Aug-22,360.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 50,Dairy,Aug 22,W 34
FAUG821201601,19-Aug-22,789201.0,25891302.0,39.0,21-Aug-22,21-Aug-22,39.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Aug 22,W 35
FAUG821201601,19-Aug-22,789201.0,25891103.0,355.0,21-Aug-22,21-Aug-22,355.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,Aug 22,W 35
FAUG821201502,20-Aug-22,789201.0,25891502.0,145.0,21-Aug-22,23-Aug-22,116.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 35
FAUG821201601,19-Aug-22,789201.0,25891503.0,248.0,21-Aug-22,21-Aug-22,248.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Aug 22,W 35
FAUG821201601,19-Aug-22,789201.0,25891601.0,63.0,21-Aug-22,21-Aug-22,63.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Aug 22,W 35
FAUG821201402,19-Aug-22,789201.0,25891402.0,389.0,21-Aug-22,24-Aug-22,389.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 35
FAUG821201602,20-Aug-22,789201.0,25891301.0,60.0,21-Aug-22,20-Aug-22,60.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 35
FAUG821201201,20-Aug-22,789201.0,25891201.0,112.0,21-Aug-22,21-Aug-22,112.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,Aug 22,W 35
FAUG821201602,20-Aug-22,789201.0,25891602.0,82.0,21-Aug-22,20-Aug-22,82.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,Aug 22,W 35
FAUG821201601,19-Aug-22,789201.0,25891403.0,432.0,21-Aug-22,21-Aug-22,432.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,Aug 22,W 35
FAUG823201402,22-Aug-22,789201.0,25891203.0,190.0,23-Aug-22,23-Aug-22,190.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 500,Dairy,Aug 22,W 35
FAUG823201502,21-Aug-22,789201.0,25891302.0,48.0,23-Aug-22,23-Aug-22,48.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Aug 22,W 35
FAUG823201502,21-Aug-22,789201.0,25891502.0,126.0,23-Aug-22,23-Aug-22,126.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 35
FAUG823201402,22-Aug-22,789201.0,25891402.0,474.0,23-Aug-22,23-Aug-22,474.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 35
FAUG823201502,21-Aug-22,789201.0,25891301.0,70.0,23-Aug-22,23-Aug-22,66.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 35
FAUG823201602,20-Aug-22,789201.0,25891602.0,50.0,23-Aug-22,23-Aug-22,45.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 250,Beverages,Aug 22,W 35
FAUG823201102,20-Aug-22,789201.0,25891102.0,329.0,23-Aug-22,22-Aug-22,296.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 250,Dairy,Aug 22,W 35
FAUG823201502,21-Aug-22,789201.0,25891403.0,282.0,23-Aug-22,23-Aug-22,282.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,Aug 22,W 35
FAUG824201401,23-Aug-22,789201.0,25891203.0,354.0,24-Aug-22,24-Aug-22,354.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 500,Dairy,Aug 22,W 35
FAUG824201401,23-Aug-22,789201.0,25891302.0,36.0,24-Aug-22,24-Aug-22,36.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Aug 22,W 35
FAUG824201401,23-Aug-22,789201.0,25891401.0,495.0,24-Aug-22,24-Aug-22,495.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,Aug 22,W 35
FAUG824201603,21-Aug-22,789201.0,25891603.0,126.0,24-Aug-22,24-Aug-22,126.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 35
FAUG824201502,23-Aug-22,789201.0,25891502.0,214.0,24-Aug-22,25-Aug-22,193.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 35
FAUG824201603,21-Aug-22,789201.0,25891601.0,176.0,24-Aug-22,24-Aug-22,158.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 500,Beverages,Aug 22,W 35
FAUG824201603,21-Aug-22,789201.0,25891402.0,311.0,24-Aug-22,24-Aug-22,311.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 35
FAUG824201301,22-Aug-22,789201.0,25891301.0,50.0,24-Aug-22,24-Aug-22,50.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 35
FAUG825201603,24-Aug-22,789201.0,25891603.0,66.0,25-Aug-22,25-Aug-22,66.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 35
FAUG825201502,22-Aug-22,789201.0,25891502.0,158.0,25-Aug-22,25-Aug-22,158.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 35
FAUG825201503,23-Aug-22,789201.0,25891503.0,163.0,25-Aug-22,25-Aug-22,163.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Aug 22,W 35
FAUG825201601,22-Aug-22,789201.0,25891601.0,144.0,25-Aug-22,24-Aug-22,144.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Aug 22,W 35
FAUG825201402,24-Aug-22,789201.0,25891402.0,419.0,25-Aug-22,26-Aug-22,419.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 35
FAUG825201503,23-Aug-22,789201.0,25891101.0,343.0,25-Aug-22,25-Aug-22,343.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,Aug 22,W 35
FAUG825201503,23-Aug-22,789201.0,25891301.0,96.0,25-Aug-22,25-Aug-22,96.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 35
FAUG825201603,24-Aug-22,789201.0,25891102.0,350.0,25-Aug-22,25-Aug-22,350.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 250,Dairy,Aug 22,W 35
FAUG825201502,22-Aug-22,789201.0,25891403.0,420.0,25-Aug-22,25-Aug-22,378.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 50,Dairy,Aug 22,W 35
FAUG827201402,25-Aug-22,789201.0,25891103.0,357.0,27-Aug-22,27-Aug-22,357.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,Aug 22,W 35
FAUG827201603,24-Aug-22,789201.0,25891603.0,81.0,27-Aug-22,27-Aug-22,81.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 35
FAUG827201603,24-Aug-22,789201.0,25891502.0,229.0,27-Aug-22,27-Aug-22,229.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 35
FAUG827201402,25-Aug-22,789201.0,25891402.0,245.0,27-Aug-22,27-Aug-22,233.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 100,Dairy,Aug 22,W 35
FAUG827201303,26-Aug-22,789201.0,25891101.0,403.0,27-Aug-22,27-Aug-22,403.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,Aug 22,W 35
FAUG827201603,24-Aug-22,789201.0,25891201.0,259.0,27-Aug-22,27-Aug-22,259.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 100,Dairy,Aug 22,W 35
FAUG827201501,25-Aug-22,789201.0,25891501.0,205.0,27-Aug-22,26-Aug-22,205.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 750,Food,Aug 22,W 35
FAUG827201603,24-Aug-22,789201.0,25891602.0,55.0,27-Aug-22,27-Aug-22,52.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 250,Beverages,Aug 22,W 35
FAUG827201303,26-Aug-22,789201.0,25891303.0,73.0,27-Aug-22,27-Aug-22,73.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,Aug 22,W 35
FAUG829201203,28-Aug-22,789201.0,25891203.0,368.0,29-Aug-22,30-Aug-22,368.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Butter 500,Dairy,Aug 22,W 36
FAUG829201503,26-Aug-22,789201.0,25891103.0,308.0,29-Aug-22,29-Aug-22,308.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,Aug 22,W 36
FAUG829201401,28-Aug-22,789201.0,25891401.0,383.0,29-Aug-22,29-Aug-22,383.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 250,Dairy,Aug 22,W 36
FAUG829201603,27-Aug-22,789201.0,25891603.0,198.0,29-Aug-22,28-Aug-22,198.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 100,Beverages,Aug 22,W 36
FAUG829201502,28-Aug-22,789201.0,25891502.0,190.0,29-Aug-22,31-Aug-22,190.0,1.0,0.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Aug 22,W 36
FAUG829201503,26-Aug-22,789201.0,25891503.0,236.0,29-Aug-22,29-Aug-22,236.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,Aug 22,W 36
FAUG829201601,27-Aug-22,789201.0,25891601.0,182.0,29-Aug-22,29-Aug-22,182.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 500,Beverages,Aug 22,W 36
FAUG829201503,26-Aug-22,789201.0,25891101.0,371.0,29-Aug-22,29-Aug-22,334.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 500,Dairy,Aug 22,W 36
FAUG829201503,26-Aug-22,789201.0,25891301.0,36.0,29-Aug-22,29-Aug-22,36.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,Aug 22,W 36
FAUG829201503,26-Aug-22,789201.0,25891403.0,430.0,29-Aug-22,29-Aug-22,430.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,Aug 22,W 36
FAUG831201302,28-Aug-22,789201.0,25891302.0,58.0,31-Aug-22,31-Aug-22,46.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 150,Dairy,,
FAUG831201301,29-Aug-22,789201.0,25891103.0,358.0,31-Aug-22,31-Aug-22,358.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 100,Dairy,,
FAUG831201503,30-Aug-22,789201.0,25891503.0,237.0,31-Aug-22,31-Aug-22,237.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 250,Food,,
FAUG831201503,30-Aug-22,789201.0,25891101.0,301.0,31-Aug-22,31-Aug-22,301.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Milk 500,Dairy,,
FAUG831201202,30-Aug-22,789201.0,25891202.0,411.0,31-Aug-22,03-Sep-22,370.0,0.0,0.0,0.0,Rel Fresh,Surat,AM Butter 250,Dairy,,
FAUG831201301,29-Aug-22,789201.0,25891301.0,48.0,31-Aug-22,31-Aug-22,48.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 250,Dairy,,
FAUG831201503,30-Aug-22,789201.0,25891102.0,427.0,31-Aug-22,31-Aug-22,384.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Milk 250,Dairy,,
FMR33201602,01-Mar-22,789201.0,25891401.0,480.0,03-Mar-22,03-Mar-22,456.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 250,Dairy,Mar 22,W 10
FMR33201602,01-Mar-22,789201.0,25891601.0,180.0,03-Mar-22,03-Mar-22,171.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 500,Beverages,Mar 22,W 10
FMR33201403,02-Mar-22,789201.0,25891202.0,180.0,03-Mar-22,03-Mar-22,180.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Butter 250,Dairy,Mar 22,W 10
FMR33201602,01-Mar-22,789201.0,25891602.0,52.0,03-Mar-22,03-Mar-22,52.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Tea 250,Beverages,Mar 22,W 10
FMR33201403,02-Mar-22,789201.0,25891303.0,52.0,03-Mar-22,03-Mar-22,52.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Ghee 100,Dairy,Mar 22,W 10
FMR33201403,02-Mar-22,789201.0,25891403.0,314.0,03-Mar-22,03-Mar-22,314.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Curd 50,Dairy,Mar 22,W 10
FMR37201603,06-Mar-22,789201.0,25891302.0,68.0,07-Mar-22,07-Mar-22,54.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Ghee 150,Dairy,Mar 22,W 11
FMR37201501,05-Mar-22,789201.0,25891401.0,442.0,07-Mar-22,07-Mar-22,398.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Curd 250,Dairy,Mar 22,W 11
FMR37201603,06-Mar-22,789201.0,25891603.0,96.0,07-Mar-22,07-Mar-22,77.0,0.0,1.0,0.0,Rel Fresh,Surat,AM Tea 100,Beverages,Mar 22,W 11
FMR37201603,06-Mar-22,789201.0,25891502.0,225.0,07-Mar-22,07-Mar-22,225.0,1.0,1.0,1.0,Rel Fresh,Surat,AM Biscuits 500,Food,Mar 22,W 11
